,userid,number_of_courses,total_marks
13873,18042,7.0,466.62
13874,18043,7.0,487.27
13875,18044,4.0,168.09
13876,18046,8.0,595.45
13877,18047,8.0,0.0
13878,18048,6.0,375.68
13879,18049,3.0,168.0
13880,18051,6.0,392.5
13881,18053,6.0,240.5
13882,18055,1.0,90.0
13883,18056,4.0,127.4
13884,18057,8.0,636.03
13885,18058,8.0,603.6099999999999
13886,18059,8.0,594.49
13887,18060,8.0,628.6
13888,18061,7.0,385.97
13889,18062,8.0,537.65
13890,18063,7.0,513.83
13891,18064,7.0,465.15
13892,18065,6.0,417.7600000000001
13893,18066,7.0,439.35
13894,18067,7.0,422.05
13895,18068,4.0,168.4
13896,18069,6.0,362.65
13897,18070,3.0,145.0
13898,18071,7.0,453.2000000000001
13899,18072,7.0,448.23
13900,18073,9.0,628.69
13901,18074,8.0,533.91
13902,18075,8.0,608.28
13903,18076,8.0,518.5999999999999
13904,18077,8.0,557.69
13905,18078,7.0,440.35
13906,18079,7.0,435.57
13907,18083,2.0,0.0
13908,18084,7.0,508.2800000000001
13909,18085,8.0,612.1600000000001
13910,18086,8.0,575.13
13911,18087,8.0,508.13
13912,18088,8.0,554.73
13913,18089,6.0,394.0
13914,18090,7.0,491.77
13915,18091,7.0,378.54
13916,18092,7.0,499.2
13917,18093,6.0,463.12
13918,18094,8.0,573.78
13919,18095,8.0,552.11
13920,18096,8.0,585.5699999999999
13921,18097,6.0,323.03
13922,18098,4.0,17.1
13923,18099,3.0,157.1
13924,18100,3.0,136.93
13925,18101,3.0,254.0
13926,18102,1.0,75.0
13927,18103,7.0,463.95
13928,18104,7.0,458.42
13929,18105,9.0,555.21
13930,18106,9.0,685.4000000000001
13931,18112,6.0,397.55
13932,18113,6.0,348.5
13933,18115,7.0,517.84
13934,18116,5.0,289.27
13935,18117,8.0,544.85
13936,18118,10.0,680.25
13937,18119,8.0,551.63
13938,18120,8.0,490.9
13939,18121,2.0,110.5
13940,18122,8.0,519.59
13941,18123,6.0,350.38
13942,18124,9.0,710.7499999999999
13943,18131,5.0,397.46
13944,18132,6.0,426.4
13945,18135,6.0,403.03
13946,18138,2.0,0.0
13947,18139,8.0,626.5699999999999
13948,18140,9.0,613.0
13949,18141,7.0,535.1
13950,18142,6.0,369.17
13951,18143,7.0,473.0
13952,18144,7.0,575.8199999999999
13953,18145,7.0,546.62
13954,18146,7.0,443.73
13955,18147,7.0,536.15
13956,18148,3.0,222.97
13957,18149,7.0,489.9
13958,18150,6.0,372.43
13959,18151,6.0,381.66
13960,18152,5.0,324.78
13961,18153,5.0,343.47
13962,18154,4.0,206.65
13963,18155,5.0,331.18
13964,18158,5.0,260.4
13965,18159,6.0,411.4
13966,18160,7.0,416.36
13967,18161,6.0,391.1
13968,18162,6.0,406.1
13969,18163,7.0,472.55
13970,18164,6.0,483.65
13971,18167,3.0,192.65
13972,18169,6.0,384.0
13973,18170,5.0,318.4
13974,18171,5.0,0.0
13975,18176,3.0,181.03
13976,18177,3.0,141.6
13977,18179,4.0,198.2
13978,18180,4.0,313.0
13979,18181,6.0,388.4
13980,18187,2.0,78.0
13981,18199,8.0,571.3
13982,18200,4.0,306.8
13983,18204,2.0,80.0
13984,18206,1.0,75.0
13985,18208,7.0,404.24
13986,18210,3.0,224.2
13987,18211,5.0,315.1
13988,18212,3.0,229.4
13989,18213,5.0,293.4
13990,18217,3.0,199.3
13991,18219,3.0,227.5
13992,18220,3.0,228.9
13993,18222,4.0,136.17000000000002
13994,18223,4.0,327.0
13995,18228,1.0,0.0
13996,18229,6.0,460.9500000000001
13997,18230,1.0,87.0
13998,18231,1.0,85.0
13999,18232,1.0,85.0
14000,18235,1.0,0.0
14001,18240,7.0,488.0
14002,18241,6.0,275.79999999999995
14003,18242,3.0,125.51
14004,18243,3.0,217.42
14005,18244,3.0,157.0
14006,18249,1.0,0.0
14007,18253,2.0,77.1
14008,18254,6.0,418.50000000000006
14009,18255,7.0,433.41
14010,18256,5.0,317.95
14011,18262,4.0,218.1
14012,18263,1.0,78.0
14013,18268,5.0,326.6
14014,18269,1.0,78.0
14015,18270,6.0,378.0
14016,18271,3.0,135.0
14017,18273,3.0,224.7
14018,18275,1.0,67.0
14019,18276,8.0,660.25
14020,18279,7.0,390.05
14021,18280,8.0,635.05
14022,18281,7.0,509.75
14023,18283,5.0,183.4
14024,18285,3.0,256.6
14025,18292,5.0,325.0
14026,18293,8.0,488.44
14027,18294,1.0,81.2
14028,18295,4.0,226.65
14029,18296,4.0,297.34000000000003
14030,18307,8.0,431.6
14031,18308,7.0,313.6
14032,18310,5.0,213.0
14033,18312,3.0,215.9
14034,18313,2.0,66.0
14035,18314,2.0,165.94
14036,18316,2.0,150.0
14037,18317,6.0,322.0
14038,18319,4.0,327.02
14039,18326,3.0,125.6
14040,18327,6.0,452.49
14041,18329,3.0,146.25
14042,18331,3.0,181.5
14043,18340,5.0,359.7
14044,18345,3.0,240.26
14045,18346,1.0,70.65
14046,18347,2.0,0.0
14047,18348,2.0,0.0
14048,18350,6.0,397.35
14049,18353,2.0,149.5
14050,18355,6.0,296.7
14051,18356,4.0,306.2
14052,18357,3.0,196.6
14053,18359,3.0,220.4
14054,18360,4.0,292.8
14055,18362,3.0,203.2
14056,18363,3.0,127.0
14057,18364,6.0,295.9
14058,18365,3.0,142.0
14059,18368,3.0,226.01
14060,18371,3.0,241.9
14061,18372,7.0,531.43
14062,18374,7.0,76.0
14063,18375,3.0,210.6
14064,18376,3.0,225.19
14065,18377,3.0,236.0
14066,18379,3.0,225.11
14067,18380,3.0,219.7
14068,18381,3.0,217.27
14069,18382,3.0,211.2
14070,18383,3.0,211.9
14071,18384,3.0,232.2
14072,18385,3.0,239.2
14073,18390,3.0,227.4
14074,18391,3.0,226.6
14075,18394,1.0,65.0
14076,18395,1.0,82.0
14077,18398,7.0,467.4
14078,18401,2.0,0.0
14079,18406,1.0,0.0
14080,18407,3.0,158.0
14081,18408,1.0,69.9
14082,18411,1.0,91.0
14083,18412,2.0,133.2
14084,18414,2.0,158.0
14085,18415,6.0,339.6
14086,18416,1.0,78.0
14087,18418,1.0,86.0
14088,18419,5.0,296.1
14089,18421,4.0,301.83
14090,18425,1.0,60.0
14091,18426,3.0,220.1
14092,18427,1.0,76.0
14093,18429,3.0,239.0
14094,18430,3.0,218.25
14095,18431,3.0,214.85
14096,18435,6.0,382.2
14097,18436,2.0,111.0
14098,18437,3.0,228.0
14099,18439,4.0,255.66
14100,18440,3.0,237.35
14101,18441,8.0,590.5
14102,18443,3.0,220.2
14103,18444,8.0,666.0
14104,18445,1.0,64.55
14105,18451,1.0,0.0
14106,18454,7.0,472.2
14107,18455,3.0,199.05
14108,18456,3.0,161.0
14109,18457,3.0,231.08
14110,18458,5.0,323.31
14111,18459,6.0,246.8
14112,18460,5.0,241.3
14113,18461,3.0,0.0
14114,18462,6.0,441.85
14115,18464,4.0,299.0
14116,18466,3.0,241.7
14117,18467,1.0,56.0
14118,18469,3.0,231.7
14119,18470,3.0,216.45
14120,18475,3.0,239.35
14121,18476,1.0,51.38
14122,18484,8.0,677.0
14123,18485,7.0,556.0
14124,18491,1.0,86.0
14125,18492,7.0,414.0
14126,18494,7.0,562.54
14127,18497,1.0,0.0
14128,18500,1.0,76.0
14129,18505,1.0,0.0
14130,18506,1.0,70.0
14131,18507,8.0,650.8
14132,18510,3.0,144.67000000000002
14133,18513,3.0,101.2
14134,18518,6.0,469.15
14135,18519,8.0,335.5
14136,18520,5.0,119.1
14137,18521,1.0,0.0
14138,18522,3.0,146.95
14139,18530,3.0,222.0
14140,18532,3.0,207.8
14141,18534,2.0,155.8
14142,18538,1.0,77.0
14143,18539,2.0,143.17
14144,18540,1.0,0.0
14145,18541,2.0,85.0
14146,18542,6.0,325.35
14147,18543,7.0,432.4
14148,18545,1.0,67.63
14149,18556,5.0,345.20000000000005
14150,18558,4.0,201.5
14151,18559,6.0,404.55
14152,18561,1.0,0.0
14153,18563,2.0,38.0
14154,18564,1.0,0.0
14155,18565,3.0,152.0
14156,18567,1.0,65.0
14157,18570,2.0,149.5
14158,18574,5.0,297.0
14159,18576,5.0,266.4
14160,18577,6.0,330.20000000000005
14161,18579,5.0,310.17999999999995
14162,18580,5.0,319.82
14163,18581,2.0,142.12
14164,18583,2.0,161.0
14165,18584,5.0,207.58
14166,18587,1.0,0.0
14167,18590,2.0,0.0
14168,18594,3.0,171.5
14169,18599,1.0,86.0
14170,18601,2.0,8.0
14171,18603,2.0,77.0
14172,18604,2.0,88.0
14173,18605,1.0,78.0
14174,18606,7.0,429.0
14175,18607,8.0,663.5
14176,18608,8.0,618.8
14177,18609,8.0,631.7
14178,18610,9.0,647.8
14179,18611,8.0,679.2
14180,18612,8.0,635.5
14181,18613,7.0,519.5
14182,18614,7.0,530.0
14183,18615,8.0,585.95
14184,18616,6.0,472.33
14185,18617,6.0,495.73
14186,18618,6.0,468.26
14187,18619,4.0,305.0
14188,18620,2.0,165.0
14189,18621,2.0,168.0
14190,18622,3.0,237.0
14191,18623,2.0,155.0
14192,18624,2.0,161.0
14193,18625,3.0,224.0
14194,18626,1.0,78.0
14195,18627,1.0,67.0
14196,18628,6.0,427.0
14197,18632,3.0,240.0
14198,18633,2.0,159.0
14199,18634,1.0,80.0
14200,18636,1.0,76.0
14201,18639,2.0,155.0
14202,18643,1.0,71.0
14203,18644,3.0,82.0
14204,18646,4.0,326.0
14205,18648,3.0,261.0
14206,18649,2.0,0.0
14207,18655,1.0,0.0
14208,18656,1.0,88.0
14209,18661,1.0,0.0
14210,18665,2.0,0.0
14211,18667,3.0,75.7
14212,18668,4.0,90.5
14213,18673,1.0,73.5
14214,18675,3.0,80.6
14215,18676,3.0,232.85
14216,18678,7.0,495.13
14217,18680,4.0,243.1
14218,18681,2.0,0.0
14219,18685,1.0,53.8
14220,18688,1.0,65.33
14221,18689,7.0,499.65
14222,18694,1.0,64.5
14223,18700,7.0,538.0
14224,18702,1.0,0.0
14225,18703,6.0,409.37
14226,18705,3.0,229.3
14227,18706,2.0,142.57
14228,18707,2.0,129.5
14229,18708,3.0,187.06
14230,18709,3.0,218.95
14231,18710,2.0,146.6
14232,18712,1.0,69.0
14233,18713,3.0,137.1
14234,18715,3.0,219.0
14235,18716,3.0,187.9
14236,18718,4.0,212.7
14237,18719,6.0,279.9
14238,18721,7.0,461.25
14239,18722,7.0,533.27
14240,18724,7.0,451.0
14241,18725,7.0,503.85
14242,18726,7.0,535.25
14243,18731,2.0,147.0
14244,18732,2.0,168.0
14245,18736,2.0,0.0
14246,18741,2.0,104.5
14247,18742,7.0,582.25
14248,18743,9.0,708.33
14249,18744,7.0,487.8
14250,18745,7.0,517.82
14251,18746,7.0,504.0
14252,18747,6.0,394.37
14253,18748,6.0,401.77
14254,18753,7.0,549.0
14255,18754,6.0,467.0
14256,18755,7.0,542.9
14257,18756,7.0,516.8
14258,18757,7.0,494.9
14259,18758,6.0,418.61
14260,18759,6.0,331.0
14261,18760,7.0,488.5
14262,18761,7.0,457.8
14263,18769,10.0,709.85
14264,18770,8.0,542.3
14265,18771,4.0,292.7
14266,18773,1.0,0.0
14267,18775,1.0,69.16
14268,18776,7.0,478.05
14269,18777,8.0,560.76
14270,18778,4.0,124.0
14271,18779,2.0,157.60000000000002
14272,18780,4.0,347.27000000000004
14273,18785,3.0,233.0
14274,18786,3.0,233.0
14275,18787,4.0,344.0
14276,18788,3.0,217.0
14277,18791,1.0,0.0
14278,18794,1.0,65.0
14279,18795,2.0,118.11
14280,18796,5.0,266.52
14281,18797,6.0,302.11
14282,18801,2.0,146.8
14283,18802,3.0,90.0
14284,18803,1.0,90.0
14285,18806,7.0,483.35
14286,18807,7.0,442.4500000000001
14287,18808,7.0,428.5
14288,18809,6.0,303.75
14289,18810,4.0,316.6
14290,18814,2.0,149.5
14291,18815,1.0,72.75
14292,18817,3.0,224.7
14293,18820,7.0,541.0
14294,18822,4.0,239.0
14295,18825,3.0,0.0
14296,18826,1.0,0.0
14297,18828,1.0,0.0
14298,18829,2.0,0.0
14299,18830,7.0,508.35
14300,18831,7.0,394.52
14301,18832,5.0,322.0
14302,18833,5.0,327.0
14303,18834,4.0,311.67
14304,18835,3.0,219.4
14305,18836,8.0,458.95
14306,18838,2.0,65.0
14307,18843,1.0,80.0
14308,18844,6.0,413.95
14309,18845,1.0,0.0
14310,18846,7.0,490.1
14311,18849,1.0,0.0
14312,18854,2.0,164.0
14313,18855,6.0,309.5
14314,18859,1.0,79.5
14315,18860,1.0,55.46
14316,18861,3.0,218.0
14317,18866,7.0,252.5
14318,18870,1.0,68.05
14319,18873,2.0,152.25
14320,18876,8.0,314.75
14321,18878,7.0,470.05
14322,18881,7.0,485.65
14323,18882,1.0,59.0
14324,18885,7.0,490.35
14325,18891,7.0,511.8
14326,18892,7.0,498.9
14327,18893,7.0,509.4
14328,18894,5.0,368.33
14329,18897,1.0,75.0
14330,18903,1.0,0.0
14331,18905,9.0,653.5
14332,18906,4.0,238.55
14333,18907,4.0,304.6
14334,18908,6.0,410.25
14335,18909,6.0,411.5
14336,18910,6.0,385.3
14337,18911,4.0,280.5
14338,18912,6.0,403.0
14339,18913,6.0,400.8
14340,18914,6.0,471.25
14341,18915,6.0,479.0
14342,18916,6.0,308.46
14343,18917,7.0,583.2
14344,18919,2.0,0.0
14345,18920,1.0,0.0
14346,18921,2.0,80.8
14347,18925,4.0,289.33000000000004
14348,18927,4.0,308.79999999999995
14349,18930,6.0,367.42
14350,18935,2.0,145.12
14351,18943,2.0,73.0
14352,18947,2.0,137.5
14353,18949,4.0,251.8
14354,18970,5.0,310.0
14355,18980,2.0,0.0
14356,18982,8.0,475.02
14357,18983,4.0,193.3
14358,18984,2.0,124.6
14359,18985,1.0,0.0
14360,18986,5.0,401.0
14361,18987,5.0,412.0
14362,18988,5.0,405.0
14363,18989,5.0,403.0
14364,18990,5.0,402.0
14365,18992,5.0,401.0
14366,18993,5.0,411.0
14367,18994,5.0,422.0
14368,18995,5.0,409.0
14369,18996,5.0,391.0
14370,18997,5.0,412.0
14371,18998,5.0,404.0
14372,18999,5.0,409.0
14373,19000,5.0,389.0
14374,19001,5.0,394.0
14375,19002,5.0,402.0
14376,19003,5.0,415.0
14377,19004,5.0,392.0
14378,19005,5.0,427.0
14379,19006,5.0,428.0
14380,19007,5.0,415.0
14381,19008,5.0,392.0
14382,19009,5.0,429.0
14383,19010,5.0,414.0
14384,19011,5.0,416.0
14385,19012,5.0,422.0
14386,19013,5.0,411.0
14387,19015,5.0,421.0
14388,19016,5.0,419.0
14389,19017,5.0,426.0
14390,19018,5.0,403.0
14391,19019,5.0,424.0
14392,19020,5.0,421.0
14393,19021,5.0,393.0
14394,19022,5.0,387.0
14395,19023,5.0,410.0
14396,19024,5.0,418.0
14397,19025,5.0,410.0
14398,19026,5.0,409.0
14399,19027,5.0,403.0
14400,19028,5.0,376.0
14401,19029,5.0,411.0
14402,19030,5.0,410.0
14403,19031,5.0,421.0
14404,19032,5.0,413.0
14405,19033,5.0,392.0
14406,19034,5.0,384.0
14407,19035,5.0,380.0
14408,19036,5.0,395.0
14409,19037,5.0,381.0
14410,19038,5.0,416.0
14411,19039,5.0,410.0
14412,19040,5.0,431.0
14413,19041,5.0,384.0
14414,19042,5.0,409.0
14415,19043,5.0,394.0
14416,19044,5.0,414.0
14417,19045,5.0,408.0
14418,19046,5.0,415.0
14419,19047,5.0,403.0
14420,19048,5.0,395.0
14421,19049,5.0,442.0
14422,19050,5.0,398.0
14423,19052,5.0,405.0
14424,19053,5.0,377.0
14425,19054,5.0,402.0
14426,19055,5.0,393.0
14427,19056,5.0,413.0
14428,19057,5.0,407.0
14429,19058,5.0,395.0
14430,19059,5.0,411.0
14431,19060,5.0,406.0
14432,19061,5.0,398.0
14433,19062,5.0,405.0
14434,19063,5.0,400.0
14435,19064,5.0,395.0
14436,19065,5.0,408.0
14437,19066,5.0,406.0
14438,19067,5.0,395.0
14439,19068,5.0,402.0
14440,19069,5.0,423.0
14441,19070,5.0,412.0
14442,19071,5.0,430.0
14443,19072,5.0,414.0
14444,19073,5.0,385.0
14445,19074,5.0,412.0
14446,19075,5.0,425.0
14447,19076,5.0,409.0
14448,19077,5.0,398.0
14449,19078,5.0,432.0
14450,19079,5.0,420.0
14451,19080,5.0,381.0
14452,19081,5.0,418.0
14453,19082,5.0,413.0
14454,19084,5.0,406.0
14455,19085,5.0,417.0
14456,19086,5.0,412.0
14457,19087,5.0,412.0
14458,19088,5.0,409.0
14459,19089,5.0,411.0
14460,19090,5.0,409.0
14461,19091,5.0,405.0
14462,19092,5.0,419.0
14463,19093,5.0,390.0
14464,19094,5.0,385.0
14465,19095,5.0,422.0
14466,19096,5.0,404.0
14467,19097,5.0,390.0
14468,19098,5.0,400.0
14469,19099,5.0,409.0
14470,19100,5.0,390.0
14471,19101,5.0,402.0
14472,19102,5.0,405.0
14473,19103,5.0,386.0
14474,19104,5.0,418.0
14475,19105,5.0,394.0
14476,19106,5.0,400.0
14477,19107,5.0,399.0
14478,19108,5.0,409.0
14479,19109,5.0,397.0
14480,19110,5.0,419.0
14481,19111,5.0,397.0
14482,19112,5.0,411.0
14483,19113,5.0,418.0
14484,19114,5.0,402.0
14485,19115,5.0,422.0
14486,19116,5.0,385.0
14487,19117,5.0,425.0
14488,19118,5.0,412.0
14489,19119,5.0,415.0
14490,19120,5.0,407.0
14491,19121,5.0,390.0
14492,19122,5.0,413.0
14493,19123,5.0,403.0
14494,19124,5.0,371.0
14495,19125,5.0,438.0
14496,19126,5.0,410.0
14497,19127,5.0,420.0
14498,19128,5.0,431.0
14499,19129,5.0,391.0
14500,19130,5.0,412.0
14501,19131,5.0,398.0
14502,19132,5.0,436.0
14503,19133,5.0,409.0
14504,19134,5.0,422.0
14505,19135,5.0,383.0
14506,19136,5.0,381.0
14507,19137,5.0,435.0
14508,19138,5.0,399.0
14509,19139,5.0,409.0
14510,19140,5.0,447.0
14511,19141,5.0,435.0
14512,19142,5.0,410.0
14513,19143,5.0,421.0
14514,19144,5.0,400.0
14515,19145,5.0,396.0
14516,19146,5.0,400.0
14517,19147,5.0,416.0
14518,19148,5.0,420.0
14519,19149,5.0,422.0
14520,19150,5.0,418.0
14521,19151,2.0,83.0
14522,19152,2.0,85.0
14523,19153,2.0,84.0
14524,19157,5.0,183.3
14525,19158,1.0,0.0
14526,19159,2.0,173.0
14527,19160,2.0,0.0
14528,19161,1.0,0.0
14529,19162,1.0,50.25
14530,19165,2.0,154.75
14531,19170,1.0,59.83
14532,19176,4.0,0.0
14533,19177,7.0,473.9
14534,19197,7.0,450.94
14535,19201,3.0,145.2
14536,19204,2.0,178.1
14537,19205,2.0,166.1
14538,19206,5.0,423.0
14539,19209,3.0,218.35
14540,19211,2.0,0.0
14541,19212,3.0,120.0
14542,19217,1.0,70.0
14543,19224,6.0,394.9
14544,19225,7.0,510.55
14545,19226,6.0,325.63000000000005
14546,19233,1.0,0.0
14547,19236,3.0,168.5
14548,19237,3.0,136.86
14549,19241,4.0,296.59
14550,19242,1.0,72.0
14551,19244,1.0,67.25
14552,19247,4.0,224.0
14553,19248,3.0,132.0
14554,19250,2.0,152.6
14555,19251,2.0,70.0
14556,19254,3.0,223.8
14557,19256,1.0,0.0
14558,19260,5.0,319.0
14559,19266,8.0,666.9
14560,19269,2.0,0.0
14561,19271,5.0,395.0
14562,19272,5.0,404.0
14563,19273,5.0,409.0
14564,19274,5.0,410.0
14565,19275,5.0,391.0
14566,19276,5.0,407.0
14567,19278,5.0,388.0
14568,19279,5.0,387.0
14569,19280,5.0,447.0
14570,19281,5.0,400.0
14571,19282,5.0,402.0
14572,19283,5.0,393.0
14573,19284,5.0,400.0
14574,19285,5.0,406.0
14575,19286,5.0,385.0
14576,19287,5.0,413.0
14577,19288,5.0,432.0
14578,19289,5.0,396.0
14579,19290,5.0,399.0
14580,19291,5.0,414.0
14581,19292,5.0,401.0
14582,19293,5.0,403.0
14583,19294,5.0,399.0
14584,19295,5.0,395.0
14585,19297,5.0,407.0
14586,19298,5.0,415.0
14587,19299,5.0,391.0
14588,19300,5.0,401.0
14589,19301,5.0,388.0
14590,19302,5.0,398.0
14591,19303,5.0,367.0
14592,19304,5.0,399.0
14593,19305,5.0,395.0
14594,19306,5.0,375.0
14595,19307,5.0,367.0
14596,19308,5.0,388.0
14597,19309,5.0,402.0
14598,19310,5.0,408.0
14599,19311,5.0,383.0
14600,19312,5.0,401.0
14601,19313,5.0,423.0
14602,19314,5.0,388.0
14603,19316,5.0,380.0
14604,19317,5.0,409.0
14605,19319,5.0,366.0
14606,19320,5.0,389.0
14607,19321,5.0,392.0
14608,19322,5.0,394.0
14609,19323,5.0,412.0
14610,19324,5.0,391.0
14611,19325,5.0,404.0
14612,19326,5.0,383.0
14613,19327,5.0,380.0
14614,19328,5.0,399.0
14615,19329,5.0,435.0
14616,19330,5.0,403.0
14617,19331,5.0,378.0
14618,19332,5.0,403.0
14619,19333,5.0,367.0
14620,19334,5.0,398.0
14621,19335,5.0,417.0
14622,19337,5.0,384.0
14623,19338,5.0,402.0
14624,19339,5.0,399.0
14625,19340,5.0,403.0
14626,19341,5.0,385.0
14627,19342,5.0,390.0
14628,19343,5.0,405.0
14629,19345,5.0,389.0
14630,19346,5.0,417.0
14631,19347,5.0,400.0
14632,19348,5.0,395.0
14633,19349,5.0,362.0
14634,19350,5.0,390.0
14635,19351,5.0,397.0
14636,19352,5.0,406.0
14637,19353,5.0,400.0
14638,19354,5.0,388.0
14639,19355,5.0,382.0
14640,19356,5.0,420.0
14641,19357,5.0,410.0
14642,19358,5.0,401.0
14643,19359,5.0,408.0
14644,19360,5.0,435.0
14645,19361,5.0,425.0
14646,19362,5.0,410.0
14647,19363,5.0,379.0
14648,19364,5.0,429.0
14649,19365,5.0,423.0
14650,19366,5.0,438.0
14651,19367,5.0,403.0
14652,19368,2.0,154.0
14653,19369,1.0,0.0
14654,19371,1.0,80.0
14655,19376,3.0,230.62
14656,19377,3.0,198.2
14657,19378,1.0,77.25
14658,19381,3.0,209.67
14659,19382,3.0,35.0
14660,19383,3.0,212.07
14661,19385,4.0,266.67
14662,19389,1.0,58.0
14663,19392,2.0,171.4
14664,19396,2.0,136.6
14665,19399,3.0,239.4
14666,19401,3.0,235.75
14667,19402,3.0,210.63
14668,19403,4.0,323.34
14669,19404,1.0,76.0
14670,19405,3.0,239.44
14671,19406,3.0,167.95
14672,19412,2.0,148.0
14673,19415,1.0,80.0
14674,19418,3.0,216.08
14675,19420,7.0,506.8
14676,19421,7.0,501.0
14677,19446,8.0,575.9
14678,19451,7.0,378.43
14679,19452,6.0,404.52
14680,19453,8.0,565.03
14681,19454,6.0,402.93
14682,19455,7.0,460.6500000000001
14683,19456,6.0,424.83
14684,19457,6.0,391.85
14685,19458,6.0,418.73
14686,19459,7.0,484.39
14687,19460,6.0,423.8
14688,19461,6.0,432.75
14689,19462,6.0,413.88
14690,19463,6.0,391.45
14691,19464,1.0,0.0
14692,19465,1.0,90.0
14693,19466,1.0,77.9
14694,19473,4.0,262.0
14695,19474,4.0,288.0
14696,19475,5.0,305.79999999999995
14697,19476,4.0,301.9
14698,19479,1.0,81.0
14699,19481,3.0,200.0
14700,19485,2.0,66.3
14701,19488,2.0,0.0
14702,19490,4.0,230.0
14703,19493,1.0,49.0
14704,19496,1.0,0.0
14705,19501,3.0,0.0
14706,19505,2.0,0.0
14707,19506,5.0,311.0
14708,19507,5.0,334.0
14709,19508,5.0,296.0
14710,19509,5.0,319.0
14711,19510,5.0,308.0
14712,19514,1.0,0.0
14713,19516,1.0,0.0
14714,19517,1.0,0.0
14715,19519,5.0,150.5
14716,19521,5.0,408.0
14717,19522,5.0,381.0
14718,19523,5.0,402.0
14719,19524,5.0,418.0
14720,19525,6.0,388.0
14721,19526,2.0,153.0
14722,19527,8.0,538.6800000000001
14723,19529,1.0,73.1
14724,19530,3.0,174.0
14725,19531,3.0,212.05
14726,19535,6.0,403.92
14727,19536,6.0,361.37
14728,19537,6.0,374.05
14729,19539,1.0,69.0
14730,19541,6.0,440.75
14731,19543,4.0,152.2
14732,19544,5.0,331.2
14733,19547,1.0,61.0
14734,19548,1.0,55.0
14735,19552,1.0,51.97
14736,19556,4.0,295.0
14737,19557,6.0,0.0
14738,19561,5.0,318.92
14739,19571,7.0,446.2
14740,19572,3.0,200.9
14741,19575,8.0,674.3
14742,19576,7.0,194.7
14743,19578,7.0,583.1700000000001
14744,19579,8.0,581.8
14745,19584,4.0,215.0
14746,19586,5.0,411.0
14747,19590,1.0,74.0
14748,19591,3.0,208.6
14749,19592,4.0,300.0
14750,19593,4.0,323.33
14751,19621,4.0,267.5
14752,19624,4.0,0.0
14753,19626,3.0,222.45
14754,19627,3.0,221.65
14755,19628,3.0,213.0
14756,19629,3.0,232.15
14757,19630,3.0,214.65
14758,19631,3.0,241.1
14759,19632,3.0,210.0
14760,19633,3.0,226.95
14761,19634,3.0,240.35
14762,19635,3.0,213.0
14763,19636,3.0,229.25
14764,19637,3.0,225.55
14765,19638,3.0,221.95
14766,19639,3.0,239.2
14767,19640,3.0,220.0
14768,19641,3.0,227.4
14769,19642,3.0,221.1
14770,19643,3.0,207.78
14771,19644,3.0,217.7
14772,19645,3.0,205.4
14773,19646,3.0,223.15
14774,19647,3.0,246.5
14775,19648,3.0,215.9
14776,19649,3.0,222.14
14777,19650,3.0,223.0
14778,19651,3.0,238.05
14779,19652,3.0,214.65
14780,19653,3.0,220.65
14781,19654,3.0,237.7
14782,19655,3.0,218.1
14783,19656,3.0,211.65
14784,19657,3.0,225.25
14785,19658,3.0,235.45
14786,19659,3.0,202.7
14787,19660,3.0,210.0
14788,19661,3.0,231.5
14789,19662,3.0,245.4
14790,19663,3.0,216.2
14791,19664,3.0,231.3
14792,19665,3.0,225.65
14793,19666,3.0,212.0
14794,19667,3.0,227.35
14795,19668,3.0,201.3
14796,19669,3.0,215.9
14797,19670,3.0,223.35
14798,19671,3.0,196.6
14799,19672,3.0,238.2
14800,19673,3.0,209.4
14801,19674,3.0,225.25
14802,19675,3.0,222.0
14803,19676,3.0,217.3
14804,19677,3.0,211.4
14805,19678,3.0,225.0
14806,19679,3.0,242.3
14807,19680,3.0,200.9
14808,19681,3.0,237.9
14809,19682,3.0,233.6
14810,19683,3.0,232.1
14811,19684,3.0,231.4
14812,19685,3.0,216.1
14813,19686,3.0,220.95
14814,19687,3.0,232.85
14815,19688,3.0,231.55
14816,19689,3.0,213.68
14817,19690,3.0,229.75
14818,19691,3.0,218.8
14819,19692,3.0,222.0
14820,19693,3.0,226.6
14821,19694,3.0,193.05
14822,19695,3.0,215.7
14823,19696,3.0,220.25
14824,19697,3.0,213.0
14825,19698,3.0,234.5
14826,19699,3.0,211.35
14827,19700,3.0,225.91
14828,19701,3.0,228.3
14829,19702,3.0,206.65
14830,19703,3.0,222.0
14831,19704,3.0,239.4
14832,19705,3.0,225.2
14833,19706,3.0,215.25
14834,19707,3.0,234.4
14835,19708,3.0,213.33
14836,19709,3.0,224.55
14837,19710,3.0,227.25
14838,19711,3.0,224.45
14839,19712,3.0,218.25
14840,19713,3.0,244.7
14841,19714,3.0,246.1
14842,19715,3.0,214.65
14843,19716,3.0,221.4
14844,19717,3.0,219.92
14845,19718,3.0,213.15
14846,19719,3.0,218.2
14847,19720,3.0,228.4
14848,19721,3.0,220.95
14849,19722,3.0,212.13
14850,19723,3.0,209.7
14851,19724,3.0,231.82
14852,19725,3.0,206.5
14853,19726,3.0,197.6
14854,19727,3.0,218.15
14855,19728,3.0,223.2
14856,19729,3.0,220.6
14857,19730,3.0,216.87
14858,19731,3.0,216.35
14859,19732,3.0,235.05
14860,19733,3.0,216.75
14861,19734,3.0,228.75
14862,19735,3.0,240.9
